phage,cla,scorecla
NC_051681.1,Spirochaetia,0
NC_051681.1,Deinococci,0
NC_051681.1,Betaproteobacteria,0
NC_051681.1,Cyanophyceae,0
NC_001884.1,Clostridia,0
NC_001884.1,Bacilli,1
NC_001884.1,Rhodothermia,0
NC_001884.1,Flavobacteriia,0
NC_001884.1,Chlamydiia,0
NC_001884.1,Actinomycetes,0
NC_001884.1,Bacteroidia,0
NC_001884.1,Mollicutes,0
NC_001884.1,Epsilonproteobacteria,0
NC_001884.1,Gammaproteobacteria,0
NC_001884.1,Alphaproteobacteria,0
NC_001884.1,Bdellovibrionia,0
NC_001884.1,Spirochaetia,0
NC_001884.1,Deinococci,0
NC_001884.1,Betaproteobacteria,0
NC_001884.1,Cyanophyceae,0
NC_019451.1,Clostridia,0
NC_019451.1,Bacilli,0
NC_019451.1,Rhodothermia,0
NC_019451.1,Flavobacteriia,0
NC_019451.1,Chlamydiia,0
NC_019451.1,Actinomycetes,0
NC_019451.1,Bacteroidia,0
NC_019451.1,Mollicutes,0
NC_019451.1,Epsilonproteobacteria,0
NC_019451.1,Gammaproteobacteria,1
NC_019451.1,Alphaproteobacteria,0
NC_019451.1,Bdellovibrionia,0
NC_019451.1,Spirochaetia,0
NC_019451.1,Deinococci,0
NC_019451.1,Betaproteobacteria,0
NC_019451.1,Cyanophyceae,0
NC_049900.1,Clostridia,0
NC_049900.1,Bacilli,1
NC_049900.1,Rhodothermia,0
NC_049900.1,Flavobacteriia,0
NC_049900.1,Chlamydiia,0
NC_049900.1,Actinomycetes,0
NC_049900.1,Bacteroidia,0
NC_049900.1,Mollicutes,0
NC_049900.1,Epsilonproteobacteria,0
NC_049900.1,Gammaproteobacteria,0
NC_049900.1,Alphaproteobacteria,0
NC_049900.1,Bdellovibrionia,0
NC_049900.1,Spirochaetia,0
NC_049900.1,Deinococci,0
NC_049900.1,Betaproteobacteria,0
NC_049900.1,Cyanophyceae,0
NC_001629.1,Clostridia,0
NC_001629.1,Bacilli,1
NC_001629.1,Rhodothermia,0
NC_001629.1,Flavobacteriia,0
NC_001629.1,Chlamydiia,0
NC_001629.1,Actinomycetes,0
NC_001629.1,Bacteroidia,0
NC_001629.1,Mollicutes,0
NC_001629.1,Epsilonproteobacteria,0
NC_001629.1,Gammaproteobacteria,0
NC_001629.1,Alphaproteobacteria,0
NC_001629.1,Bdellovibrionia,0
NC_001629.1,Spirochaetia,0
NC_001629.1,Deinococci,0
NC_001629.1,Betaproteobacteria,0
NC_001629.1,Cyanophyceae,0
NC_048727.1,Clostridia,0
NC_048727.1,Bacilli,0
NC_048727.1,Rhodothermia,0
NC_048727.1,Flavobacteriia,0
NC_048727.1,Chlamydiia,0
NC_048727.1,Actinomycetes,0
NC_048727.1,Bacteroidia,0
NC_048727.1,Mollicutes,0
NC_048727.1,Epsilonproteobacteria,0
NC_048727.1,Gammaproteobacteria,1
NC_048727.1,Alphaproteobacteria,0
NC_048727.1,Bdellovibrionia,0
NC_048727.1,Spirochaetia,0
NC_048727.1,Deinococci,0
NC_048727.1,Betaproteobacteria,0
NC_048727.1,Cyanophyceae,0
NC_041982.1,Clostridia,0
NC_041982.1,Bacilli,0
NC_041982.1,Rhodothermia,0
NC_041982.1,Flavobacteriia,0
NC_041982.1,Chlamydiia,0
NC_041982.1,Actinomycetes,1
NC_041982.1,Bacteroidia,0
NC_041982.1,Mollicutes,0
NC_041982.1,Epsilonproteobacteria,0
NC_041982.1,Gammaproteobacteria,0
NC_041982.1,Alphaproteobacteria,0
NC_041982.1,Bdellovibrionia,0
NC_041982.1,Spirochaetia,0
NC_041982.1,Deinococci,0
NC_041982.1,Betaproteobacteria,0
NC_041982.1,Cyanophyceae,0
NC_054645.1,Clostridia,0
NC_054645.1,Bacilli,0
NC_054645.1,Rhodothermia,0
NC_054645.1,Flavobacteriia,0
NC_054645.1,Chlamydiia,0
NC_054645.1,Actinomycetes,0
NC_054645.1,Bacteroidia,0
NC_054645.1,Mollicutes,0
NC_054645.1,Epsilonproteobacteria,0
NC_054645.1,Gammaproteobacteria,1
NC_054645.1,Alphaproteobacteria,0
NC_054645.1,Bdellovibrionia,0
NC_054645.1,Spirochaetia,0
NC_054645.1,Deinococci,0
NC_054645.1,Betaproteobacteria,0
NC_054645.1,Cyanophyceae,0
NC_048141.1,Clostridia,0
NC_048141.1,Bacilli,0
NC_048141.1,Rhodothermia,0
NC_048141.1,Flavobacteriia,0
NC_048141.1,Chlamydiia,0
NC_048141.1,Actinomycetes,1
NC_048141.1,Bacteroidia,0
NC_048141.1,Mollicutes,0
NC_048141.1,Epsilonproteobacteria,0
NC_048141.1,Gammaproteobacteria,0
NC_048141.1,Alphaproteobacteria,0
NC_048141.1,Bdellovibrionia,0
NC_048141.1,Spirochaetia,0
NC_048141.1,Deinococci,0
NC_048141.1,Betaproteobacteria,0
NC_048141.1,Cyanophyceae,0
NC_042075.1,Clostridia,0
NC_042075.1,Bacilli,0
NC_042075.1,Rhodothermia,0
NC_042075.1,Flavobacteriia,0
NC_042075.1,Chlamydiia,0
NC_042075.1,Actinomycetes,0
NC_042075.1,Bacteroidia,0
NC_042075.1,Mollicutes,0
NC_042075.1,Epsilonproteobacteria,0
NC_042075.1,Gammaproteobacteria,1
NC_042075.1,Alphaproteobacteria,0
NC_042075.1,Bdellovibrionia,0
NC_042075.1,Spirochaetia,0
NC_042075.1,Deinococci,0
NC_042075.1,Betaproteobacteria,0
NC_042075.1,Cyanophyceae,0
NC_023746.1,Clostridia,0
NC_023746.1,Bacilli,0
NC_023746.1,Rhodothermia,0
NC_023746.1,Flavobacteriia,0
NC_023746.1,Chlamydiia,0
NC_023746.1,Actinomycetes,1
NC_023746.1,Bacteroidia,0
NC_023746.1,Mollicutes,0
NC_023746.1,Epsilonproteobacteria,0
NC_023746.1,Gammaproteobacteria,0
NC_023746.1,Alphaproteobacteria,0
NC_023746.1,Bdellovibrionia,0
NC_023746.1,Spirochaetia,0
NC_023746.1,Deinococci,0
NC_023746.1,Betaproteobacteria,0
NC_023746.1,Cyanophyceae,0
NC_019488.1,Clostridia,0
NC_019488.1,Bacilli,0
NC_019488.1,Rhodothermia,0
NC_019488.1,Flavobacteriia,0
NC_019488.1,Chlamydiia,0
NC_019488.1,Actinomycetes,0
NC_019488.1,Bacteroidia,0
NC_019488.1,Mollicutes,0
NC_019488.1,Epsilonproteobacteria,0
NC_019488.1,Gammaproteobacteria,1
NC_019488.1,Alphaproteobacteria,0
NC_019488.1,Bdellovibrionia,0
NC_019488.1,Spirochaetia,0
NC_019488.1,Deinococci,0
NC_019488.1,Betaproteobacteria,0
NC_019488.1,Cyanophyceae,0
NC_016073.1,Clostridia,0
NC_016073.1,Bacilli,0
NC_016073.1,Rhodothermia,0
NC_016073.1,Flavobacteriia,0
NC_016073.1,Chlamydiia,0
NC_016073.1,Actinomycetes,0
NC_016073.1,Bacteroidia,0
NC_016073.1,Mollicutes,0
NC_016073.1,Epsilonproteobacteria,0
NC_016073.1,Gammaproteobacteria,1
NC_016073.1,Alphaproteobacteria,0
NC_016073.1,Bdellovibrionia,0
NC_016073.1,Spirochaetia,0
NC_016073.1,Deinococci,0
NC_016073.1,Betaproteobacteria,0
NC_016073.1,Cyanophyceae,0
NC_007710.1,Clostridia,0
NC_007710.1,Bacilli,0
NC_007710.1,Rhodothermia,0
NC_007710.1,Flavobacteriia,0
NC_007710.1,Chlamydiia,0
NC_007710.1,Actinomycetes,0
NC_007710.1,Bacteroidia,0
NC_007710.1,Mollicutes,0
NC_007710.1,Epsilonproteobacteria,0
NC_007710.1,Gammaproteobacteria,1
NC_007710.1,Alphaproteobacteria,0
NC_007710.1,Bdellovibrionia,0
NC_007710.1,Spirochaetia,0
NC_007710.1,Deinococci,0
NC_007710.1,Betaproteobacteria,0
NC_007710.1,Cyanophyceae,0
NC_027130.1,Clostridia,0
NC_027130.1,Bacilli,0
NC_027130.1,Rhodothermia,0
NC_027130.1,Flavobacteriia,0
NC_027130.1,Chlamydiia,0
NC_027130.1,Actinomycetes,0
NC_027130.1,Bacteroidia,0
NC_027130.1,Mollicutes,0
NC_027130.1,Epsilonproteobacteria,0
NC_027130.1,Gammaproteobacteria,0
NC_027130.1,Alphaproteobacteria,0
NC_027130.1,Bdellovibrionia,0
NC_027130.1,Spirochaetia,0
NC_027130.1,Deinococci,0
NC_027130.1,Betaproteobacteria,0
NC_027130.1,Cyanophyceae,1
NC_041996.1,Clostridia,0
NC_041996.1,Bacilli,0
NC_041996.1,Rhodothermia,0
NC_041996.1,Flavobacteriia,0
NC_041996.1,Chlamydiia,0
NC_041996.1,Actinomycetes,0
NC_041996.1,Bacteroidia,0
NC_041996.1,Mollicutes,0
NC_041996.1,Epsilonproteobacteria,0
NC_041996.1,Gammaproteobacteria,1
NC_041996.1,Alphaproteobacteria,0
NC_041996.1,Bdellovibrionia,0
NC_041996.1,Spirochaetia,0
NC_041996.1,Deinococci,0
NC_041996.1,Betaproteobacteria,0
NC_041996.1,Cyanophyceae,0
NC_031050.1,Clostridia,0
NC_031050.1,Bacilli,0
NC_031050.1,Rhodothermia,0
NC_031050.1,Flavobacteriia,0
NC_031050.1,Chlamydiia,0
NC_031050.1,Actinomycetes,0
NC_031050.1,Bacteroidia,0
NC_031050.1,Mollicutes,0
NC_031050.1,Epsilonproteobacteria,0
NC_031050.1,Gammaproteobacteria,1
NC_031050.1,Alphaproteobacteria,0
NC_031050.1,Bdellovibrionia,0
NC_031050.1,Spirochaetia,0
NC_031050.1,Deinococci,0
NC_031050.1,Betaproteobacteria,0
NC_031050.1,Cyanophyceae,0
NC_029021.1,Clostridia,0
NC_029021.1,Bacilli,0
NC_029021.1,Rhodothermia,0
NC_029021.1,Flavobacteriia,0
NC_029021.1,Chlamydiia,0
NC_029021.1,Actinomycetes,0
NC_029021.1,Bacteroidia,0
NC_029021.1,Mollicutes,0
NC_029021.1,Epsilonproteobacteria,0
NC_029021.1,Gammaproteobacteria,1
NC_029021.1,Alphaproteobacteria,0
NC_029021.1,Bdellovibrionia,0
NC_029021.1,Spirochaetia,0
NC_029021.1,Deinococci,0
NC_029021.1,Betaproteobacteria,0
NC_029021.1,Cyanophyceae,0
NC_017864.1,Clostridia,0
NC_017864.1,Bacilli,0
NC_017864.1,Rhodothermia,0
NC_017864.1,Flavobacteriia,0
NC_017864.1,Chlamydiia,0
NC_017864.1,Actinomycetes,0
NC_017864.1,Bacteroidia,0
NC_017864.1,Mollicutes,0
NC_017864.1,Epsilonproteobacteria,0
NC_017864.1,Gammaproteobacteria,1
NC_017864.1,Alphaproteobacteria,0
NC_017864.1,Bdellovibrionia,0
NC_017864.1,Spirochaetia,0
NC_017864.1,Deinococci,0
NC_017864.1,Betaproteobacteria,0
NC_017864.1,Cyanophyceae,0
NC_054426.1,Clostridia,0
NC_054426.1,Bacilli,0
NC_054426.1,Rhodothermia,0
NC_054426.1,Flavobacteriia,0
NC_054426.1,Chlamydiia,0
NC_054426.1,Actinomycetes,1
NC_054426.1,Bacteroidia,0
NC_054426.1,Mollicutes,0
NC_054426.1,Epsilonproteobacteria,0
NC_054426.1,Gammaproteobacteria,0
NC_054426.1,Alphaproteobacteria,0
NC_054426.1,Bdellovibrionia,0
NC_054426.1,Spirochaetia,0
NC_054426.1,Deinococci,0
NC_054426.1,Betaproteobacteria,0
NC_054426.1,Cyanophyceae,0
NC_048696.1,Clostridia,0
NC_048696.1,Bacilli,0
NC_048696.1,Rhodothermia,0
NC_048696.1,Flavobacteriia,0
NC_048696.1,Chlamydiia,0
NC_048696.1,Actinomycetes,1
NC_048696.1,Bacteroidia,0
NC_048696.1,Mollicutes,0
NC_048696.1,Epsilonproteobacteria,0
NC_048696.1,Gammaproteobacteria,0
NC_048696.1,Alphaproteobacteria,0
NC_048696.1,Bdellovibrionia,0
NC_048696.1,Spirochaetia,0
NC_048696.1,Deinococci,0
NC_048696.1,Betaproteobacteria,0
NC_048696.1,Cyanophyceae,0
NC_049826.1,Clostridia,0
NC_049826.1,Bacilli,0
NC_049826.1,Rhodothermia,0
NC_049826.1,Flavobacteriia,0
NC_049826.1,Chlamydiia,0
NC_049826.1,Actinomycetes,0
NC_049826.1,Bacteroidia,0
NC_049826.1,Mollicutes,0
NC_049826.1,Epsilonproteobacteria,0
NC_049826.1,Gammaproteobacteria,1
NC_049826.1,Alphaproteobacteria,0
NC_049826.1,Bdellovibrionia,0
NC_049826.1,Spirochaetia,0
NC_049826.1,Deinococci,0
NC_049826.1,Betaproteobacteria,0
NC_049826.1,Cyanophyceae,0
NC_041911.1,Clostridia,0
NC_041911.1,Bacilli,0
NC_041911.1,Rhodothermia,0
NC_041911.1,Flavobacteriia,0
NC_041911.1,Chlamydiia,0
NC_041911.1,Actinomycetes,0
NC_041911.1,Bacteroidia,0
NC_041911.1,Mollicutes,0
NC_041911.1,Epsilonproteobacteria,0
NC_041911.1,Gammaproteobacteria,0
NC_041911.1,Alphaproteobacteria,0
NC_041911.1,Bdellovibrionia,0
NC_041911.1,Spirochaetia,0
NC_041911.1,Deinococci,0
NC_041911.1,Betaproteobacteria,1
NC_041911.1,Cyanophyceae,0
NC_051589.1,Clostridia,0
NC_051589.1,Bacilli,0
NC_051589.1,Rhodothermia,0
NC_051589.1,Flavobacteriia,0
NC_051589.1,Chlamydiia,0
NC_051589.1,Actinomycetes,1
NC_051589.1,Bacteroidia,0
NC_051589.1,Mollicutes,0
NC_051589.1,Epsilonproteobacteria,0
NC_051589.1,Gammaproteobacteria,0
NC_051589.1,Alphaproteobacteria,0
NC_051589.1,Bdellovibrionia,0
NC_051589.1,Spirochaetia,0
NC_051589.1,Deinococci,0
NC_051589.1,Betaproteobacteria,0
NC_051589.1,Cyanophyceae,0
NC_047932.1,Clostridia,0
NC_047932.1,Bacilli,0
NC_047932.1,Rhodothermia,0
NC_047932.1,Flavobacteriia,0
NC_047932.1,Chlamydiia,0
NC_047932.1,Actinomycetes,0
NC_047932.1,Bacteroidia,0
NC_047932.1,Mollicutes,0
NC_047932.1,Epsilonproteobacteria,0
NC_047932.1,Gammaproteobacteria,1
NC_047932.1,Alphaproteobacteria,0
NC_047932.1,Bdellovibrionia,0
NC_047932.1,Spirochaetia,0
NC_047932.1,Deinococci,0
NC_047932.1,Betaproteobacteria,0
NC_047932.1,Cyanophyceae,0
NC_013936.1,Clostridia,0
NC_013936.1,Bacilli,0
NC_013936.1,Rhodothermia,0
NC_013936.1,Flavobacteriia,0
NC_013936.1,Chlamydiia,0
NC_013936.1,Actinomycetes,1
NC_013936.1,Bacteroidia,0
NC_013936.1,Mollicutes,0
NC_013936.1,Epsilonproteobacteria,0
NC_013936.1,Gammaproteobacteria,0
NC_013936.1,Alphaproteobacteria,0
NC_013936.1,Bdellovibrionia,0
NC_013936.1,Spirochaetia,0
NC_013936.1,Deinococci,0
NC_013936.1,Betaproteobacteria,0
NC_013936.1,Cyanophyceae,0
NC_023569.1,Clostridia,0
NC_023569.1,Bacilli,0
NC_023569.1,Rhodothermia,0
NC_023569.1,Flavobacteriia,0
NC_023569.1,Chlamydiia,0
NC_023569.1,Actinomycetes,0
NC_023569.1,Bacteroidia,0
NC_023569.1,Mollicutes,0
NC_023569.1,Epsilonproteobacteria,0
NC_023569.1,Gammaproteobacteria,1
NC_023569.1,Alphaproteobacteria,0
NC_023569.1,Bdellovibrionia,0
NC_023569.1,Spirochaetia,0
NC_023569.1,Deinococci,0
NC_023569.1,Betaproteobacteria,0
NC_023569.1,Cyanophyceae,0
NC_052658.1,Clostridia,0
NC_052658.1,Bacilli,0
NC_052658.1,Rhodothermia,0
NC_052658.1,Flavobacteriia,0
NC_052658.1,Chlamydiia,0
NC_052658.1,Actinomycetes,0
NC_052658.1,Bacteroidia,0
NC_052658.1,Mollicutes,0
NC_052658.1,Epsilonproteobacteria,0
NC_052658.1,Gammaproteobacteria,1
NC_052658.1,Alphaproteobacteria,0
NC_052658.1,Bdellovibrionia,0
NC_052658.1,Spirochaetia,0
NC_052658.1,Deinococci,0
NC_052658.1,Betaproteobacteria,0
NC_052658.1,Cyanophyceae,0
NC_049505.1,Clostridia,0
NC_049505.1,Bacilli,0
NC_049505.1,Rhodothermia,0
NC_049505.1,Flavobacteriia,0
NC_049505.1,Chlamydiia,0
NC_049505.1,Actinomycetes,0
NC_049505.1,Bacteroidia,0
NC_049505.1,Mollicutes,0
NC_049505.1,Epsilonproteobacteria,0
NC_049505.1,Gammaproteobacteria,1
NC_049505.1,Alphaproteobacteria,0
NC_049505.1,Bdellovibrionia,0
NC_049505.1,Spirochaetia,0
NC_049505.1,Deinococci,0
NC_049505.1,Betaproteobacteria,0
NC_049505.1,Cyanophyceae,0
NC_041984.1,Clostridia,0
NC_041984.1,Bacilli,0
NC_041984.1,Rhodothermia,0
NC_041984.1,Flavobacteriia,0
NC_041984.1,Chlamydiia,0
NC_041984.1,Actinomycetes,1
NC_041984.1,Bacteroidia,0
NC_041984.1,Mollicutes,0
NC_041984.1,Epsilonproteobacteria,0
NC_041984.1,Gammaproteobacteria,0
NC_041984.1,Alphaproteobacteria,0
NC_041984.1,Bdellovibrionia,0
NC_041984.1,Spirochaetia,0
NC_041984.1,Deinococci,0
NC_041984.1,Betaproteobacteria,0
NC_041984.1,Cyanophyceae,0
NC_051639.1,Clostridia,0
NC_051639.1,Bacilli,0
NC_051639.1,Rhodothermia,0
NC_051639.1,Flavobacteriia,0
NC_051639.1,Chlamydiia,0
NC_051639.1,Actinomycetes,1
NC_051639.1,Bacteroidia,0
NC_051639.1,Mollicutes,0
NC_051639.1,Epsilonproteobacteria,0
NC_051639.1,Gammaproteobacteria,0
NC_051639.1,Alphaproteobacteria,0
NC_051639.1,Bdellovibrionia,0
NC_051639.1,Spirochaetia,0
NC_051639.1,Deinococci,0
NC_051639.1,Betaproteobacteria,0
NC_051639.1,Cyanophyceae,0
NC_054715.1,Clostridia,0
NC_054715.1,Bacilli,0
NC_054715.1,Rhodothermia,0
NC_054715.1,Flavobacteriia,0
NC_054715.1,Chlamydiia,0
NC_054715.1,Actinomycetes,1
NC_054715.1,Bacteroidia,0
NC_054715.1,Mollicutes,0
NC_054715.1,Epsilonproteobacteria,0
NC_054715.1,Gammaproteobacteria,0
NC_054715.1,Alphaproteobacteria,0
NC_054715.1,Bdellovibrionia,0
NC_054715.1,Spirochaetia,0
NC_054715.1,Deinococci,0
NC_054715.1,Betaproteobacteria,0
NC_054715.1,Cyanophyceae,0
NC_047971.1,Clostridia,0
NC_047971.1,Bacilli,0
NC_047971.1,Rhodothermia,0
NC_047971.1,Flavobacteriia,0
NC_047971.1,Chlamydiia,0
NC_047971.1,Actinomycetes,0
NC_047971.1,Bacteroidia,0
NC_047971.1,Mollicutes,0
NC_047971.1,Epsilonproteobacteria,0
NC_047971.1,Gammaproteobacteria,1
NC_047971.1,Alphaproteobacteria,0
NC_047971.1,Bdellovibrionia,0
NC_047971.1,Spirochaetia,0
NC_047971.1,Deinococci,0
NC_047971.1,Betaproteobacteria,0
NC_047971.1,Cyanophyceae,0
NC_052454.1,Clostridia,0
NC_052454.1,Bacilli,0
NC_052454.1,Rhodothermia,0
NC_052454.1,Flavobacteriia,0
NC_052454.1,Chlamydiia,0
NC_052454.1,Actinomycetes,1
NC_052454.1,Bacteroidia,0
NC_052454.1,Mollicutes,0
NC_052454.1,Epsilonproteobacteria,0
NC_052454.1,Gammaproteobacteria,0
NC_052454.1,Alphaproteobacteria,0
NC_052454.1,Bdellovibrionia,0
NC_052454.1,Spirochaetia,0
NC_052454.1,Deinococci,0
NC_052454.1,Betaproteobacteria,0
NC_052454.1,Cyanophyceae,0
NC_027355.1,Clostridia,0
NC_027355.1,Bacilli,1
NC_027355.1,Rhodothermia,0
NC_027355.1,Flavobacteriia,0
NC_027355.1,Chlamydiia,0
NC_027355.1,Actinomycetes,0
NC_027355.1,Bacteroidia,0
NC_027355.1,Mollicutes,0
NC_027355.1,Epsilonproteobacteria,0
NC_027355.1,Gammaproteobacteria,0
NC_027355.1,Alphaproteobacteria,0
NC_027355.1,Bdellovibrionia,0
NC_027355.1,Spirochaetia,0
NC_027355.1,Deinococci,0
NC_027355.1,Betaproteobacteria,0
NC_027355.1,Cyanophyceae,0
NC_042108.1,Clostridia,0
NC_042108.1,Bacilli,0
NC_042108.1,Rhodothermia,0
NC_042108.1,Flavobacteriia,0
NC_042108.1,Chlamydiia,0
NC_042108.1,Actinomycetes,1
NC_042108.1,Bacteroidia,0
NC_042108.1,Mollicutes,0
NC_042108.1,Epsilonproteobacteria,0
NC_042108.1,Gammaproteobacteria,0
NC_042108.1,Alphaproteobacteria,0
NC_042108.1,Bdellovibrionia,0
NC_042108.1,Spirochaetia,0
NC_042108.1,Deinococci,0
NC_042108.1,Betaproteobacteria,0
NC_042108.1,Cyanophyceae,0
NC_054893.1,Clostridia,0
NC_054893.1,Bacilli,0
NC_054893.1,Rhodothermia,0
NC_054893.1,Flavobacteriia,0
NC_054893.1,Chlamydiia,0
NC_054893.1,Actinomycetes,0
NC_054893.1,Bacteroidia,0
NC_054893.1,Mollicutes,0
NC_054893.1,Epsilonproteobacteria,0
NC_054893.1,Gammaproteobacteria,1
NC_054893.1,Alphaproteobacteria,0
NC_054893.1,Bdellovibrionia,0
NC_054893.1,Spirochaetia,0
NC_054893.1,Deinococci,0
NC_054893.1,Betaproteobacteria,0
NC_054893.1,Cyanophyceae,0
NC_047772.1,Clostridia,0
NC_047772.1,Bacilli,0
NC_047772.1,Rhodothermia,0
NC_047772.1,Flavobacteriia,0
NC_047772.1,Chlamydiia,0
NC_047772.1,Actinomycetes,0
NC_047772.1,Bacteroidia,0
NC_047772.1,Mollicutes,0
NC_047772.1,Epsilonproteobacteria,0
NC_047772.1,Gammaproteobacteria,1
NC_047772.1,Alphaproteobacteria,0
NC_047772.1,Bdellovibrionia,0
NC_047772.1,Spirochaetia,0
NC_047772.1,Deinococci,0
NC_047772.1,Betaproteobacteria,0
NC_047772.1,Cyanophyceae,0
NC_051704.1,Clostridia,0
NC_051704.1,Bacilli,0
NC_051704.1,Rhodothermia,0
NC_051704.1,Flavobacteriia,0
NC_051704.1,Chlamydiia,0
NC_051704.1,Actinomycetes,1
NC_051704.1,Bacteroidia,0
NC_051704.1,Mollicutes,0
NC_051704.1,Epsilonproteobacteria,0
NC_051704.1,Gammaproteobacteria,0
NC_051704.1,Alphaproteobacteria,0
NC_051704.1,Bdellovibrionia,0
NC_051704.1,Spirochaetia,0
NC_051704.1,Deinococci,0
NC_051704.1,Betaproteobacteria,0
NC_051704.1,Cyanophyceae,0
NC_007056.1,Clostridia,0
NC_007056.1,Bacilli,1
NC_007056.1,Rhodothermia,0
NC_007056.1,Flavobacteriia,0
NC_007056.1,Chlamydiia,0
NC_007056.1,Actinomycetes,0
NC_007056.1,Bacteroidia,0
NC_007056.1,Mollicutes,0
NC_007056.1,Epsilonproteobacteria,0
NC_007056.1,Gammaproteobacteria,0
NC_007056.1,Alphaproteobacteria,0
NC_007056.1,Bdellovibrionia,0
NC_007056.1,Spirochaetia,0
NC_007056.1,Deinococci,0
NC_007056.1,Betaproteobacteria,0
NC_007056.1,Cyanophyceae,0
NC_026595.1,Clostridia,0
NC_026595.1,Bacilli,0
NC_026595.1,Rhodothermia,0
NC_026595.1,Flavobacteriia,0
NC_026595.1,Chlamydiia,0
NC_026595.1,Actinomycetes,1
NC_026595.1,Bacteroidia,0
NC_026595.1,Mollicutes,0
NC_026595.1,Epsilonproteobacteria,0
NC_026595.1,Gammaproteobacteria,0
NC_026595.1,Alphaproteobacteria,0
NC_026595.1,Bdellovibrionia,0
NC_026595.1,Spirochaetia,0
NC_026595.1,Deinococci,0
NC_026595.1,Betaproteobacteria,0
NC_026595.1,Cyanophyceae,0
NC_001421.2,Clostridia,0
NC_001421.2,Bacilli,0
NC_001421.2,Rhodothermia,0
NC_001421.2,Flavobacteriia,0
NC_001421.2,Chlamydiia,0
NC_001421.2,Actinomycetes,0
NC_001421.2,Bacteroidia,0
NC_001421.2,Mollicutes,0
NC_001421.2,Epsilonproteobacteria,0
NC_001421.2,Gammaproteobacteria,1
NC_001421.2,Alphaproteobacteria,0
NC_001421.2,Bdellovibrionia,0
NC_001421.2,Spirochaetia,0
NC_001421.2,Deinococci,0
NC_001421.2,Betaproteobacteria,0
NC_001421.2,Cyanophyceae,0
NC_003309.1,Clostridia,0
NC_003309.1,Bacilli,0
NC_003309.1,Rhodothermia,0
NC_003309.1,Flavobacteriia,0
NC_003309.1,Chlamydiia,0
NC_003309.1,Actinomycetes,0
NC_003309.1,Bacteroidia,0
NC_003309.1,Mollicutes,0
NC_003309.1,Epsilonproteobacteria,0
NC_003309.1,Gammaproteobacteria,0
NC_003309.1,Alphaproteobacteria,0
NC_003309.1,Bdellovibrionia,0
NC_003309.1,Spirochaetia,0
NC_003309.1,Deinococci,0
NC_003309.1,Betaproteobacteria,1
NC_003309.1,Cyanophyceae,0
NC_021349.1,Clostridia,0
NC_021349.1,Bacilli,0
NC_021349.1,Rhodothermia,0
NC_021349.1,Flavobacteriia,0
NC_021349.1,Chlamydiia,0
NC_021349.1,Actinomycetes,1
NC_021349.1,Bacteroidia,0
NC_021349.1,Mollicutes,0
NC_021349.1,Epsilonproteobacteria,0
NC_021349.1,Gammaproteobacteria,0
NC_021349.1,Alphaproteobacteria,0
NC_021349.1,Bdellovibrionia,0
NC_021349.1,Spirochaetia,0
NC_021349.1,Deinococci,0
NC_021349.1,Betaproteobacteria,0
NC_021349.1,Cyanophyceae,0
NC_010106.1,Clostridia,0
NC_010106.1,Bacilli,0
NC_010106.1,Rhodothermia,0
NC_010106.1,Flavobacteriia,0
NC_010106.1,Chlamydiia,0
NC_010106.1,Actinomycetes,0
NC_010106.1,Bacteroidia,0
NC_010106.1,Mollicutes,0
NC_010106.1,Epsilonproteobacteria,0
NC_010106.1,Gammaproteobacteria,1
NC_010106.1,Alphaproteobacteria,0
NC_010106.1,Bdellovibrionia,0
NC_010106.1,Spirochaetia,0
NC_010106.1,Deinococci,0
NC_010106.1,Betaproteobacteria,0
NC_010106.1,Cyanophyceae,0
NC_049964.1,Clostridia,0
NC_049964.1,Bacilli,1
NC_049964.1,Rhodothermia,0
NC_049964.1,Flavobacteriia,0
NC_049964.1,Chlamydiia,0
NC_049964.1,Actinomycetes,0
NC_049964.1,Bacteroidia,0
NC_049964.1,Mollicutes,0
NC_049964.1,Epsilonproteobacteria,0
NC_049964.1,Gammaproteobacteria,0
NC_049964.1,Alphaproteobacteria,0
NC_049964.1,Bdellovibrionia,0
NC_049964.1,Spirochaetia,0
NC_049964.1,Deinococci,0
NC_049964.1,Betaproteobacteria,0
NC_049964.1,Cyanophyceae,0
NC_049438.1,Clostridia,0
NC_049438.1,Bacilli,0
NC_049438.1,Rhodothermia,0
NC_049438.1,Flavobacteriia,0
NC_049438.1,Chlamydiia,0
NC_049438.1,Actinomycetes,0
NC_049438.1,Bacteroidia,0
NC_049438.1,Mollicutes,0
NC_049438.1,Epsilonproteobacteria,0
NC_049438.1,Gammaproteobacteria,1
NC_049438.1,Alphaproteobacteria,0
NC_049438.1,Bdellovibrionia,0
NC_049438.1,Spirochaetia,0
NC_049438.1,Deinococci,0
NC_049438.1,Betaproteobacteria,0
NC_049438.1,Cyanophyceae,0
NC_048146.1,Clostridia,0
NC_048146.1,Bacilli,0
NC_048146.1,Rhodothermia,0
NC_048146.1,Flavobacteriia,0
NC_048146.1,Chlamydiia,0
NC_048146.1,Actinomycetes,1
NC_048146.1,Bacteroidia,0
NC_048146.1,Mollicutes,0
NC_048146.1,Epsilonproteobacteria,0
NC_048146.1,Gammaproteobacteria,0
NC_048146.1,Alphaproteobacteria,0
NC_048146.1,Bdellovibrionia,0
NC_048146.1,Spirochaetia,0
